,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,ナース評価値,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト
AG,6,3,3,2,2,2,3,6,6,3,2,3,5,5,4,6,6,2,3,4,4,4,6,6,6,6,6,6,2,2,2,2,2,6,6,6,1,1,1,1,3,2,6,6,1,2,2,6,6,1,1,1,3,3,6,6,5,5,6,6,1,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,3,2,2,2,2,2,6,6,1,1,1,3,3,4,6,6,2,2,2,2,5,6,6,1,1,3,2,5,6,6,2,2,2,2,3,2,6,6,2,2,2,3,6,6,3,2,6,6,5,5,5,5,5,6,6,6,1,1,1,1,3,2,6,6,3,3,2,6,6,2,2,3,2,4,6,6,2,3,2,3,3,6,6,2,2,2,2,2,6,6,4,4,6,6,3,3,3,3,2,3,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,28,8,11,55200,
AH,6,1,3,3,3,3,3,6,6,1,0,0,6,6,6,2,2,2,2,2,2,6,6,2,3,2,6,6,0,3,2,3,2,6,6,6,1,0,0,0,6,6,6,0,0,0,0,0,1,6,6,6,6,6,6,6,1,0,3,3,2,6,6,3,2,2,3,2,6,6,6,0,1,1,1,2,3,6,6,2,3,3,3,3,3,6,6,3,3,3,3,2,6,6,0,2,2,2,3,4,6,6,6,2,2,3,3,2,3,6,6,6,6,0,0,0,0,0,0,6,6,2,3,4,6,6,2,3,3,3,3,6,6,6,6,0,0,0,0,0,3,6,6,0,0,0,0,0,0,6,6,1,4,4,4,4,4,6,6,6,6,2,3,3,3,4,6,6,6,6,6,6,6,6,6,6,1,0,1,0,4,4,3,0,0,0,0,0,0,0,0,0,3,0,33,11,26,35,10,0,55200,
AI,3,5,5,6,6,3,4,4,4,4,4,6,6,6,3,3,3,3,3,3,6,6,3,3,3,5,6,6,3,3,3,3,3,6,6,6,6,6,3,4,5,4,6,6,3,3,5,4,4,4,6,6,1,1,3,3,3,5,6,6,3,3,3,3,5,5,6,6,0,1,0,0,0,3,6,6,6,0,1,3,3,3,6,6,1,4,4,6,6,3,3,6,6,3,3,3,6,6,3,3,6,6,3,3,3,3,3,4,6,6,6,6,6,6,6,0,1,6,6,3,3,3,6,6,6,6,1,1,1,0,0,6,6,1,3,4,6,6,1,4,4,6,6,6,3,3,3,6,6,3,3,3,3,3,6,6,1,1,1,3,3,6,6,1,4,5,6,6,0,3,3,3,3,6,6,0,3,3,3,3,6,6,2,0,0,0,0,0,0,0,0,0,2,0,10,15,0,64,17,9,55200,
AJ,6,1,3,3,6,6,6,6,6,3,3,3,3,3,6,6,3,5,5,6,6,1,1,3,3,3,6,6,3,3,3,6,6,6,6,5,5,5,5,6,6,6,3,3,3,3,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,6,6,3,3,3,3,6,6,6,1,5,5,6,6,3,5,5,5,5,6,6,1,3,5,5,5,6,6,1,1,3,6,6,5,5,5,5,5,6,6,6,6,3,3,3,3,6,6,6,1,1,3,3,5,6,6,5,5,5,5,5,6,6,3,3,3,3,3,6,6,3,3,3,3,3,6,6,6,6,1,5,5,5,5,6,6,3,3,3,6,6,5,5,5,5,5,6,6,3,3,3,3,5,6,6,6,6,3,3,3,3,3,6,6,3,3,5,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,55,0,38,51840,
AK,4,5,4,6,6,0,0,0,4,4,6,6,1,1,0,5,5,6,6,0,0,0,1,1,6,6,6,0,0,0,0,0,6,6,6,4,5,5,5,5,6,6,0,0,1,1,1,6,6,6,6,6,6,0,1,0,6,6,0,0,1,6,6,6,6,6,0,5,5,5,5,6,6,6,6,6,6,1,0,4,6,6,6,6,6,6,1,1,0,1,0,6,6,5,5,4,6,6,6,6,6,6,6,6,6,0,0,0,1,5,6,6,1,0,0,0,1,6,6,0,0,4,4,4,6,6,0,1,1,6,6,4,5,5,5,5,6,6,1,0,0,0,6,6,1,0,0,6,6,4,5,4,5,5,6,6,4,4,4,5,5,6,6,0,0,0,0,0,6,6,1,0,4,6,6,4,4,4,4,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,42,21,0,0,21,24,51840,
AL,1,1,1,1,1,6,6,1,0,2,2,2,6,6,2,2,2,6,6,2,2,2,2,6,6,5,5,5,5,5,6,6,2,2,2,2,5,6,6,1,1,1,0,6,6,0,0,2,2,6,6,2,2,2,6,6,0,2,5,6,6,0,0,0,2,2,6,6,6,6,5,5,5,5,5,6,6,6,6,6,2,5,5,5,6,6,0,0,1,0,1,6,6,2,2,2,6,6,0,0,5,6,6,2,2,2,6,6,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,6,6,6,6,6,6,6,6,6,2,5,5,5,6,6,6,6,6,1,1,1,1,0,6,6,0,2,2,5,5,6,6,1,0,0,1,1,6,6,2,2,2,2,2,6,6,2,2,2,2,2,6,6,3,0,0,0,0,0,0,0,0,0,3,0,17,18,52,0,0,21,51840,
AM,1,1,2,3,6,6,6,3,3,3,5,5,6,6,1,1,2,6,6,5,5,5,5,5,6,6,6,6,1,1,1,1,1,6,6,6,6,6,6,6,1,2,5,5,6,6,3,3,3,3,3,6,6,3,3,2,2,3,6,6,1,2,2,2,2,6,6,3,2,2,6,6,2,2,3,6,6,2,3,2,2,2,6,6,1,2,5,6,6,3,2,2,2,6,6,1,1,1,5,5,6,6,6,2,2,2,3,2,6,6,6,6,6,6,6,6,3,3,3,6,6,2,2,2,2,2,6,6,6,1,1,2,2,5,6,6,6,6,6,6,6,3,3,3,3,6,6,1,1,1,3,2,6,6,1,1,3,3,3,6,6,6,6,3,2,5,6,6,6,3,2,3,2,6,6,6,6,3,2,3,2,3,12,0,0,0,0,0,0,0,0,0,12,0,0,22,38,34,0,14,51840,
AN,0,6,6,2,2,2,2,2,6,6,0,0,0,2,2,6,6,6,5,5,5,5,4,6,6,6,6,6,6,6,0,0,0,2,2,6,6,4,4,4,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,4,6,6,6,0,0,2,2,2,6,6,2,2,4,4,4,6,6,2,2,2,4,4,6,6,0,2,2,4,4,6,6,2,2,2,4,5,6,6,6,6,6,2,2,2,2,2,6,6,2,2,2,2,6,6,0,2,2,6,6,6,6,2,2,2,6,6,2,5,5,6,6,2,2,5,4,5,6,6,2,2,2,2,2,6,6,2,2,2,2,2,6,6,2,2,2,2,6,6,2,2,2,6,6,4,4,4,6,6,0,0,0,0,2,6,6,6,6,2,2,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,62,0,18,13,51840,
AO,5,5,5,5,5,6,6,6,6,6,6,6,4,5,6,6,6,6,6,2,3,6,6,6,6,6,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6,3,2,2,2,2,6,6,2,2,3,6,6,6,6,4,5,6,6,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,2,4,6,6,3,3,2,6,6,6,6,2,2,2,2,6,6,6,6,6,6,2,4,4,6,6,6,3,3,3,3,3,6,6,2,3,6,6,6,3,2,5,5,6,6,6,4,5,6,6,0,0,6,6,6,6,6,5,5,5,5,5,6,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,0,2,0,6,0,18,14,6,18,29760,
AP,6,6,6,6,6,2,2,6,6,6,6,6,2,2,6,6,6,6,6,4,4,6,6,2,2,6,6,6,6,6,6,6,6,1,1,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,2,2,6,6,6,1,1,1,6,6,2,2,6,6,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,6,6,2,2,6,6,4,4,5,5,4,6,6,6,6,6,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,6,6,6,6,6,6,5,5,6,6,6,2,2,2,6,6,6,6,4,4,6,6,2,2,6,6,6,2,2,2,2,6,6,6,6,6,1,1,1,6,6,6,6,2,2,6,6,6,4,4,6,6,6,0,0,0,0,0,0,0,0,0,6,0,0,12,27,0,14,9,29760,
AQ,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,4,4,6,6,6,6,4,4,6,6,3,3,6,6,6,6,6,6,6,6,6,6,3,3,3,3,6,6,6,6,6,6,6,3,3,6,6,3,4,4,6,6,6,6,6,3,3,6,6,6,6,1,3,3,6,6,6,6,6,3,3,6,6,6,6,1,1,1,1,1,6,6,6,6,6,6,1,3,6,6,3,3,6,6,6,6,3,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,4,6,6,4,4,4,4,6,6,6,6,6,3,3,6,6,6,6,6,4,4,4,4,4,6,6,6,6,6,3,3,3,3,6,6,6,6,3,3,3,6,6,6,6,6,6,6,1,3,4,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,37,17,0,29760,
AR,6,6,6,3,3,3,3,6,6,6,6,6,1,0,0,3,6,6,6,1,3,6,6,6,6,6,3,3,6,6,6,6,6,6,6,0,3,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,6,0,0,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,0,0,3,3,3,6,6,6,6,6,6,6,6,6,3,3,6,6,6,6,1,1,1,1,1,6,6,6,6,0,0,0,0,0,6,6,6,3,3,3,3,3,6,6,3,3,3,6,6,3,3,3,3,6,6,6,6,6,0,0,0,6,6,3,3,6,6,3,3,6,6,6,6,6,6,6,6,6,6,0,3,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,0,0,0,0,0,0,0,0,0,2,0,16,10,0,36,0,0,29760,
AS,6,6,6,6,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,6,6,6,0,0,0,0,6,6,6,6,6,6,6,3,3,6,6,6,6,6,1,1,0,0,0,6,6,6,6,1,1,2,6,6,3,2,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,2,2,6,6,0,0,0,0,0,6,6,6,6,6,6,2,2,2,2,2,6,6,6,6,6,6,6,6,6,6,6,6,3,3,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,3,3,2,2,6,6,6,1,1,1,1,6,6,6,6,6,3,3,6,6,6,6,6,6,6,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,6,6,6,6,3,2,2,6,6,6,6,6,2,2,3,6,6,6,6,6,2,0,0,0,0,0,0,0,0,0,2,0,12,8,28,14,0,0,29760,
AT,6,6,6,6,0,2,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,6,6,6,6,6,6,6,6,6,0,3,6,6,4,4,4,6,6,6,6,6,6,6,3,2,6,6,6,6,6,6,6,2,2,2,6,6,6,6,6,4,6,6,6,6,6,6,6,0,6,6,3,2,2,6,6,6,4,6,6,6,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,0,6,6,6,3,3,6,6,1,6,6,2,2,6,6,1,1,1,6,6,3,2,2,6,6,3,3,6,6,6,6,2,6,6,6,4,4,4,6,6,6,2,3,6,6,2,2,2,6,6,2,6,6,2,3,3,6,6,6,6,6,6,2,2,6,6,6,6,6,6,1,6,6,6,6,6,14,0,0,0,0,0,0,0,0,0,14,0,7,5,22,11,11,0,26880,
AU,2,2,6,6,6,6,6,6,6,6,2,6,6,6,2,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,1,0,6,6,6,6,6,1,0,6,6,6,6,2,2,2,6,6,6,6,6,6,6,0,0,6,6,6,6,6,6,2,2,6,6,6,6,6,6,6,6,2,2,4,6,6,6,6,0,6,6,6,6,6,6,6,6,6,6,6,1,1,6,6,6,6,6,5,5,6,6,6,6,6,6,2,6,6,6,0,0,5,6,6,2,2,6,6,5,5,5,6,6,2,2,2,6,6,0,0,0,6,6,2,6,6,6,6,6,2,6,6,0,0,0,6,6,6,2,2,2,6,6,6,6,2,6,6,6,6,2,6,6,6,6,6,1,6,6,2,2,2,6,6,1,6,6,6,6,7,0,0,0,0,0,0,0,0,0,7,0,13,6,27,0,2,8,26880,
AV,6,6,6,6,6,3,3,4,6,6,6,1,2,3,6,6,6,6,6,3,2,4,6,6,6,2,2,2,6,6,6,6,1,3,2,6,6,6,2,2,6,6,6,2,2,2,6,6,6,4,6,6,3,2,6,6,6,2,6,6,6,2,2,6,6,6,6,1,6,6,4,4,4,6,6,3,2,2,6,6,6,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,3,6,6,6,6,3,2,6,6,6,6,6,2,6,6,6,2,2,6,6,2,2,2,6,6,2,6,6,6,3,6,6,6,6,1,2,6,6,6,6,6,6,6,6,3,3,3,6,6,6,3,6,6,6,6,6,6,4,6,6,6,6,0,6,6,6,6,3,2,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,6,0,1,4,27,16,8,0,26880,
AW,6,6,3,3,3,6,6,6,6,4,4,4,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,3,2,6,6,2,2,6,6,4,4,4,6,6,6,6,2,6,6,2,2,6,6,6,6,6,6,6,6,1,1,1,6,6,6,6,6,2,5,6,6,6,6,6,4,4,6,6,6,6,6,6,6,6,2,3,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,6,6,1,6,6,6,6,2,2,6,6,2,2,6,6,1,1,6,6,6,6,2,3,6,6,6,6,4,6,6,6,3,3,3,6,6,1,6,6,4,4,4,6,6,2,6,6,6,6,3,6,6,6,6,5,6,6,1,1,6,6,6,6,2,2,2,6,6,6,6,2,6,6,6,6,6,11,0,0,0,0,0,0,0,0,0,11,0,0,9,19,11,15,2,26880,
AX,6,6,6,6,6,6,6,6,6,5,6,6,6,6,3,5,6,6,6,6,6,6,0,6,6,6,0,0,0,6,6,6,6,3,3,6,6,3,3,6,6,6,3,6,6,5,5,6,6,6,3,5,6,6,6,6,6,6,0,0,0,6,6,6,6,3,3,6,6,6,6,0,0,6,6,3,3,6,6,6,6,6,3,5,5,6,6,6,6,5,5,6,6,6,6,0,6,6,0,0,6,6,6,6,6,6,6,3,6,6,3,3,6,6,6,6,3,6,6,3,6,6,3,6,6,6,6,5,5,6,6,3,3,3,6,6,6,3,3,3,6,6,6,6,6,6,6,6,6,6,3,6,6,6,3,3,6,6,0,6,6,6,3,5,6,6,6,6,6,6,6,6,6,3,3,3,6,6,6,6,6,6,19,0,0,0,0,0,0,0,0,0,19,0,13,0,0,31,0,12,26880,
人数違反,14,16,11,12,12,0,100,6,9,12,8,7,0,100,8,5,7,4,5,0,0,9,10,8,1,6,0,1,8,7,9,8,8,600,0,6,1,9,0,7,0,0,2,8,8,6,1,200,1,1,3,1,4,0,300,200,2,0,7,1,4,1,0,3,6,0,7,1,200,2,4,11,3,5,4,300,1,2,5,5,9,1,100,0,13,3,10,2,10,0,300,6,4,0,8,5,201,0,8,0,5,1,9,1,200,15,4,7,0,4,0,400,4,2,4,5,2,300,2,0,1,4,0,2,0,300,4,8,8,4,9,200,0,1,0,9,5,2,200,2,3,8,3,7,4,0,2,7,4,9,1,12,2,0,4,6,0,9,7,3,0,6,5,4,6,13,500,1,7,3,4,7,3,1,0,9,1,12,10,3,1,0,
a1の勤務人数,9,3,3,2,3,2,1,6,5,3,4,5,2,2,4,3,5,5,3,3,3,4,5,4,4,3,3,4,6,4,5,3,4,2,2,3,3,6,4,6,1,2,4,4,6,6,5,3,2,3,4,2,2,3,1,2,5,4,4,3,3,3,2,4,3,3,3,4,3,3,3,4,4,3,4,2,2,6,5,3,2,4,3,2,4,2,4,4,3,2,3,5,3,2,4,5,2,2,6,3,1,2,3,1,2,4,5,6,3,3,3,2,2,5,5,6,3,3,3,4,2,2,3,3,1,1,5,2,4,3,3,3,2,3,4,3,3,4,2,3,4,3,3,2,2,3,4,3,3,1,2,5,3,3,4,3,3,6,8,4,3,6,2,5,2,3,2,2,6,3,7,8,4,3,4,8,3,6,6,5,2,2,
a2の勤務人数,8,10,6,4,4,1,2,5,4,6,4,4,3,1,5,6,3,3,5,3,1,4,5,3,2,4,2,1,3,4,6,6,5,4,2,4,5,4,3,2,4,3,1,3,4,5,3,2,2,3,4,5,4,4,2,1,3,3,2,3,6,2,1,5,3,3,4,5,2,3,5,4,4,4,3,2,2,5,2,2,4,4,3,2,8,5,7,4,4,3,2,6,5,3,2,3,3,3,3,2,4,3,5,3,3,9,5,2,5,3,2,3,4,4,2,1,3,3,2,2,2,3,3,3,2,2,3,3,4,4,5,2,3,3,2,5,4,2,3,1,5,2,3,2,2,3,2,6,4,6,3,4,3,3,5,4,3,3,3,2,2,8,6,5,5,4,3,3,4,3,3,2,2,2,1,2,5,4,3,3,3,2,
d1の勤務人数,7,7,9,8,9,8,8,8,6,8,9,7,6,7,8,7,7,7,7,7,9,7,7,6,7,8,6,7,7,7,8,5,7,8,8,7,7,9,9,7,7,9,7,7,9,8,7,7,7,7,6,9,7,8,6,7,8,8,8,7,7,7,8,6,7,10,6,7,7,7,8,7,8,7,8,6,7,9,7,8,8,9,6,6,6,8,7,8,7,6,6,8,9,8,9,9,7,6,7,8,7,8,8,8,8,7,10,9,8,6,7,7,8,8,8,7,8,9,8,8,9,6,8,8,7,7,10,7,9,10,6,7,6,6,7,7,8,8,7,7,6,9,8,7,9,6,6,8,7,9,8,8,9,9,8,7,8,7,9,8,8,7,8,8,8,9,6,7,8,9,8,7,8,7,7,7,8,9,7,9,7,7,
d2の勤務人数,5,9,9,14,8,7,7,5,8,7,7,6,7,7,9,9,7,6,8,9,7,7,7,7,7,7,8,9,6,7,7,7,7,8,7,7,8,7,9,6,7,6,7,7,8,7,10,7,6,7,7,6,7,8,7,5,9,10,9,7,8,6,7,7,7,8,8,6,7,7,8,7,8,7,8,8,5,7,8,8,8,8,6,6,8,8,7,8,9,6,6,7,7,8,7,9,6,7,8,8,8,7,8,8,7,9,8,7,8,5,6,8,7,7,8,7,9,6,6,8,7,7,9,10,7,7,7,7,9,8,9,7,6,9,9,7,7,8,8,5,10,6,6,6,8,8,7,6,8,8,9,5,8,8,7,7,8,7,10,8,8,7,8,9,9,10,5,5,8,8,7,6,9,7,7,7,8,6,8,8,7,8,
p1の勤務人数,3,2,3,5,5,2,3,3,2,3,4,4,3,2,2,4,2,3,3,2,2,5,4,5,2,3,2,3,3,2,2,2,3,1,2,4,4,4,4,7,2,2,4,3,4,3,3,1,2,3,4,3,3,3,3,2,3,2,4,3,2,2,2,3,6,2,3,4,2,2,3,2,4,4,5,2,4,3,4,5,5,4,2,2,2,3,2,3,3,3,2,4,3,3,4,6,2,1,3,4,5,4,6,2,2,4,3,4,3,4,3,2,1,3,4,3,3,2,1,3,1,2,3,5,2,2,3,2,3,3,2,3,2,4,3,3,3,4,2,2,2,2,3,3,4,3,4,7,5,5,2,7,4,2,3,2,3,3,5,2,1,1,2,3,4,5,2,2,4,4,3,3,5,3,3,5,3,6,5,4,2,3,
p2の勤務人数,4,5,5,3,6,1,1,3,4,6,4,6,1,3,2,2,3,2,4,2,2,3,3,2,1,3,2,1,4,5,5,4,4,2,1,2,3,2,4,2,3,2,4,3,3,3,5,3,2,3,2,3,2,4,1,2,2,5,3,4,4,2,2,4,2,2,3,3,4,3,5,7,4,4,3,2,2,3,3,4,4,5,2,4,7,4,4,3,6,2,3,3,4,4,5,5,2,2,3,4,4,4,3,2,3,3,2,2,2,3,2,4,2,2,6,1,3,3,3,4,2,3,3,3,2,2,3,8,7,4,7,1,1,4,2,6,4,4,3,5,4,9,8,6,5,5,3,2,4,3,4,1,2,3,5,4,3,5,3,2,4,1,2,3,2,4,3,2,3,3,3,4,4,2,3,2,4,4,3,4,3,2,
a1の必要人数,1,3,2,2,2,2,2,3,1,1,2,4,2,2,2,2,2,3,2,3,3,1,2,1,3,2,3,3,2,4,3,2,2,3,2,1,2,2,4,4,1,2,3,2,2,3,5,3,2,3,2,2,1,3,1,3,5,4,2,2,2,3,2,4,3,3,2,4,3,3,3,1,4,1,3,2,2,5,3,2,2,4,3,2,2,2,3,4,1,2,4,3,3,2,1,3,1,2,1,3,1,2,3,1,4,2,3,2,3,2,3,4,1,3,2,2,3,3,3,4,2,1,3,3,1,2,3,2,3,3,3,3,2,2,4,2,3,3,2,3,3,1,3,2,2,3,4,3,3,1,2,3,2,3,3,2,3,2,3,2,3,4,2,3,2,1,2,2,2,2,3,4,3,2,4,2,3,3,2,5,2,2,
a2の必要人数,3,1,1,2,1,1,2,3,2,2,1,3,3,2,1,2,1,2,3,3,1,3,2,2,2,1,2,1,1,2,2,1,2,4,2,2,5,2,3,2,4,3,1,1,2,3,3,3,2,3,3,4,1,4,2,2,2,3,1,3,3,1,1,2,1,3,1,5,2,3,4,2,3,3,3,2,2,4,2,2,2,3,3,2,3,3,1,2,2,3,2,2,5,3,2,3,3,3,2,2,4,2,2,2,3,1,3,1,5,3,2,4,3,4,2,1,2,3,2,2,2,2,3,3,2,2,3,2,4,2,3,2,3,3,2,2,4,2,3,1,4,2,3,2,2,3,2,4,3,2,3,1,2,3,4,2,3,3,3,1,2,4,2,3,2,2,3,3,3,2,3,2,2,2,1,2,5,3,1,3,2,2,
d1の必要人数,7,5,8,7,9,8,8,8,6,7,9,7,6,7,8,7,7,7,7,7,9,7,7,6,7,7,6,7,7,7,8,5,7,8,8,7,7,7,9,7,7,9,7,6,9,8,7,8,7,7,6,9,7,8,7,7,8,8,7,7,7,7,8,6,7,10,6,7,7,7,7,7,8,7,8,8,7,9,7,8,8,9,7,6,6,8,6,8,7,6,7,8,8,8,8,9,8,6,7,8,7,8,7,8,8,6,10,9,8,6,7,8,8,8,8,7,8,9,8,8,9,6,8,8,7,8,10,7,9,10,6,7,6,6,7,6,7,8,7,7,6,9,8,7,8,6,6,8,7,8,8,6,9,9,8,7,8,7,8,8,8,7,7,8,8,7,8,7,8,9,8,7,8,7,7,6,8,8,7,8,7,7,
d2の必要人数,5,7,9,8,7,7,7,5,7,7,7,6,7,7,8,9,7,5,8,9,7,6,7,7,7,7,8,9,6,6,7,7,7,8,7,7,8,7,9,6,7,6,7,7,8,6,10,7,6,7,7,6,7,8,7,5,8,10,8,7,8,6,7,7,7,8,8,6,8,7,8,7,8,7,7,9,5,7,7,7,6,8,6,6,7,8,7,8,9,6,7,7,7,8,7,9,7,7,7,8,8,7,8,8,7,8,8,7,8,5,6,8,6,7,8,7,9,8,6,8,7,7,9,9,7,8,7,7,8,8,9,7,6,9,9,7,6,8,8,5,10,6,6,6,8,8,7,6,8,7,9,5,8,8,7,7,8,5,10,8,8,7,8,9,9,8,7,5,8,8,7,6,9,7,7,6,8,6,7,8,7,8,
p1の必要人数,2,2,2,3,2,2,3,3,2,2,2,2,3,2,2,4,1,3,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,5,2,2,4,3,4,2,2,2,3,1,3,3,2,1,2,2,4,3,3,3,3,2,3,2,2,3,2,2,2,3,2,2,1,3,2,2,3,2,4,4,4,2,4,3,2,4,1,4,2,2,2,3,2,3,1,3,2,4,2,3,3,5,2,1,3,4,2,4,2,2,2,2,3,2,3,1,3,2,1,3,4,2,2,3,1,3,1,1,3,5,2,2,2,2,2,3,1,4,2,4,3,3,2,3,4,2,2,2,3,1,3,3,2,2,2,2,2,2,4,2,3,2,3,2,5,2,1,1,2,3,2,2,3,2,2,4,3,1,4,3,3,4,3,2,3,3,2,3,
p2の必要人数,4,2,2,2,2,1,1,2,2,2,3,3,1,3,1,2,2,2,3,2,2,2,2,1,1,3,2,1,3,1,2,2,2,3,1,2,3,2,4,2,3,2,4,2,2,3,5,3,1,3,2,3,2,4,3,2,2,5,3,4,4,2,2,4,2,2,2,3,5,1,3,1,2,2,2,2,1,3,3,2,3,5,2,4,2,3,2,3,2,2,3,3,2,4,2,3,2,2,2,4,2,4,2,2,3,2,2,2,2,3,2,4,1,2,5,1,3,3,1,4,1,2,3,2,2,2,2,1,2,2,1,2,1,4,2,2,2,4,3,3,3,3,5,1,3,5,3,2,4,3,3,1,2,3,3,1,3,3,2,2,4,1,2,3,1,2,3,1,3,2,3,3,3,2,3,2,3,1,2,3,3,2,
