回数,計算時間,評価値,最大連勤違反,最小連勤違反,最小連休違反,週末最大違反,休暇希望違反,最大勤務数違反,最大勤務時間違反, 最小勤務時間違反,禁止勤務パターン数,ONリクエスト,OFFリクエスト,人数違反
0,23.854000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.865000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.876000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.888000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.899000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.911000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.922000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.933000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.945000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.956000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.968000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.979000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,23.991000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.002000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.013000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.025000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.036000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.048000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.059000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.071000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.082000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.093000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.105000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.116000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.128000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.140000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.151000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.163000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.174000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.186000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.197000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.208000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.220000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.231000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.242000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.254000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.266000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.277000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.289000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.300000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.311000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.323000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.334000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.346000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.357000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.369000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.380000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.391000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.403000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.414000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.425000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.436000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.448000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.459000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.470000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.482000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.493000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.505000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.516000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.528000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.539000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.551000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.562000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.574000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.585000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.597000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.609000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.620000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.632000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.643000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.654000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.666000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.677000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.689000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.700000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.712000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.723000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.735000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.747000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.758000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.770000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.781000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.792000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.804000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.815000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.826000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.837000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.849000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.860000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.872000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.883000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.894000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.906000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.917000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.928000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.939000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.951000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.962000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.974000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.985000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,24.996000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.008000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.019000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.031000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.042000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.053000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.065000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.076000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.088000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.099000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.110000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.122000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.133000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.144000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.156000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.167000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.179000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.190000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.202000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.214000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.225000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.237000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.248000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.260000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.271000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.283000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.294000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.306000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.317000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.328000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.339000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.351000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.362000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.374000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.385000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.397000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.408000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.420000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.431000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.442000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.453000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.465000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.476000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.488000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.499000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.510000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.522000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.533000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.544000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.556000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.567000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.579000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.590000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.601000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.613000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.625000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.636000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.647000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.658000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.670000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.681000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.692000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.704000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.715000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.726000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.737000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.748000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.760000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.771000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.782000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.794000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.805000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.817000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.828000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.839000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.851000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.863000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.875000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.886000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.898000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.909000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.921000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.933000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.944000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.956000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.967000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.979000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,25.990000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.001000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.012000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.024000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.035000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.046000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.058000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.069000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.081000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.092000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.104000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.115000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.126000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.138000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.149000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.160000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.172000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.183000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.195000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.206000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.217000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.229000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.240000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.252000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.263000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.274000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.286000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.297000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.309000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.320000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.331000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.343000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.354000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.366000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.377000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.388000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.400000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.411000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.422000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.434000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.445000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.456000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.468000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.479000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.491000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.502000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.513000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.525000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.536000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.547000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.559000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.570000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.582000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.593000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.604000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.616000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.627000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.638000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.650000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.661000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.672000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.684000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.695000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.707000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.718000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.729000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.741000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.752000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.763000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.775000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.786000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.797000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.809000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.820000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.831000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.843000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.854000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.866000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.878000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.890000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.901000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.913000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.924000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.935000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.946000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.958000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.969000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.981000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,26.992000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.004000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.016000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.028000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.039000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.051000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.063000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.074000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.086000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.098000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.109000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.121000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.132000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.145000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.156000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.167000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.179000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.190000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.201000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.212000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.224000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.235000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.246000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.258000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.270000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.281000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.292000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.303000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.315000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.326000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.337000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.349000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.360000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.372000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.383000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.394000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.406000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.417000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.428000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.440000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.451000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.463000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.474000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.486000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.497000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.508000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.520000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.531000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.543000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.555000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.566000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.578000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.589000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.601000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.612000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.623000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.635000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.646000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.657000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.669000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.681000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.695000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.707000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.720000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.732000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.743000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.755000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.766000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.778000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.790000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.801000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.813000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.824000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.836000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.848000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.859000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.871000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.883000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.894000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.906000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.917000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.929000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.940000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.952000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.963000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.975000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.987000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,27.998000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.009000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.021000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.033000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.045000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.058000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.071000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.083000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.094000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.106000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.118000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.130000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.142000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.154000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.165000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.177000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.190000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.201000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.213000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.225000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.237000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.249000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
0,28.260000,1204,0,0,0,0,0,0,0,0,0,4,0,1200,
